,County,Precinct,Bennet.First Expression,Bennet.Final Expression,Bennet.SDE,Biden.First Expression,Biden.Final Expression,Biden.SDE,Bloomberg.First Expression,Bloomberg.Final Expression,Bloomberg.SDE,Buttigieg.First Expression,Buttigieg.Final Expression,Buttigieg.SDE,Delaney.First Expression,Delaney.Final Expression,Delaney.SDE,Gabbard.First Expression,Gabbard.Final Expression,Gabbard.SDE,Klobuchar.First Expression,Klobuchar.Final Expression,Klobuchar.SDE,Patrick.First Expression,Patrick.Final Expression,Patrick.SDE,Sanders.First Expression,Sanders.Final Expression,Sanders.SDE,Steyer.First Expression,Steyer.Final Expression,Steyer.SDE,Warren.First Expression,Warren.Final Expression,Warren.SDE,Yang.First Expression,Yang.Final Expression,Yang.SDE,Other.First Expression,Other.Final Expression,Other.SDE,Uncommitted.First Expression,Uncommitted.Final Expression,Uncommitted.SDE
884,Linn,Marion 12,0,0,0,23,23,0,0,0,0,26,31,0.4395,0,0,0,0,0,0,21,26,0.4395,0,0,0,27,40,0.4395,0,0,0,15,0,0,9,0,0,0,0,0,0,0,0
885,Linn,Cedar Rapids 43,0,0,0,23,26,0.4395,0,0,0,18,23,0.4395,0,0,0,2,0,0,5,0,0,0,0,0,51,55,0.4395,0,0,0,15,20,0.4395,11,0,0,0,0,0,0,0,0
886,Linn,Cedar Rapids 04,0,0,0,40,42,0.4395,0,0,0,33,40,0.4395,0,0,0,0,0,0,41,42,0.4395,0,0,0,50,50,0.4395,0,0,0,43,44,0.4395,11,0,0,0,0,0,0,0,0
887,Linn,Marion 02,0,0,0,31,37,0.4395,0,0,0,14,10,0,0,0,0,0,0,0,12,2,0,0,0,0,41,46,0.4395,0,0,0,16,21,0.4395,2,0,0,0,0,0,0,0,0
888,Linn,Cedar Rapids 15,1,0,0,42,43,0.4395,0,0,0,38,38,0.4395,0,0,0,1,0,0,37,38,0.4395,0,0,0,65,67,0.4395,0,0,0,50,54,0.4395,5,0,0,1,0,0,1,0,0
889,Linn,Washington,0,0,0,39,46,0.8791,0,0,0,30,36,0.8791,0,0,0,0,0,0,20,23,0.4395,0,0,0,30,31,0.4395,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0
890,Linn,Fairfax City,0,0,0,12,0,0,0,0,0,33,37,0.8791,0,0,0,0,0,0,24,29,0.4395,0,0,0,27,29,0.4395,0,0,0,24,24,0.4395,5,0,0,0,6,0,0,0,0
891,Louisa,Columbus Junction,0,0,0,0,0,0,0,0,0,21,21,0.3000,0,0,0,0,0,0,0,0,0,0,0,0,25,25,0.4000,0,0,0,14,14,0.2000,0,0,0,0,0,0,0,0,0
892,Louisa,Southeast Louisa,0,0,0,11,21,0.3000,0,0,0,10,0,0,0,0,0,0,0,0,6,1,0,0,0,0,15,16,0.3000,8,0,0,10,16,0.3000,29,36,0.6000,0,0,0,1,0,0
893,Louisa,Grandview-Port Louisa,0,0,0,16,16,0.3000,0,0,0,0,0,0,0,0,0,0,0,0,7,10,0.2000,0,0,0,12,12,0.2000,0,0,0,7,10,0.2000,6,0,0,0,0,0,0,0,0
894,Louisa,West Louisa,0,0,0,13,13,0.2000,0,0,0,17,20,0.3000,0,0,0,0,0,0,11,11,0.2000,0,0,0,11,12,0.2000,0,0,0,11,11,0.2000,6,0,0,0,0,0,0,2,0
895,Louisa,Morning Sun - Marshall,0,0,0,10,10,0.2000,0,0,0,7,8,0.1000,0,0,0,0,0,0,2,0,0,0,0,0,6,6,0.1000,0,0,0,7,8,0.1000,6,6,0.1000,0,0,0,1,1,0
896,Lucas,Chariton Precinct 1,0,0,0,12,12,0.2182,0,0,0,13,13,0.2182,0,0,0,0,0,0,11,11,0.2182,0,0,0,23,23,0.3636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
897,Lucas,City of Russell- Cedar and Washington Townships,0,0,0,10,10,0.2182,0,0,0,4,4,0.0727,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.0727,0,0,0,4,4,0.0727,0,0,0,0,0,0,0,0,0
898,Lucas,Chariton Precinct 2,0,0,0,12,17,0.2909,0,0,0,12,13,0.2182,0,0,0,0,0,0,0,0,0,0,0,0,16,17,0.2909,0,0,0,10,10,0.1455,0,0,0,1,0,0,0,0,0
899,Lucas,Lucas,0,0,0,12,12,0.1455,0,0,0,2,0,0,0,0,0,0,0,0,9,9,0.1455,0,0,0,8,8,0.0727,1,0,0,8,9,0.0727,0,0,0,0,0,0,0,0,0
900,Lucas,Pine Oak Marsh,0,0,0,8,8,0.2182,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.0727,0,0,0,4,4,0.0727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901,Lucas,Williamson,0,0,0,3,3,0.1455,0,0,0,4,4,0.2182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0727,0,0,0,2,2,0.0727,0,0,0,0,0,0
902,Lucas,Lucas-Extension Office Precinct,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.0727,0,0,0,0,0,0,5,5,0.0727,4,4,0.0727,4,4,0.0727,0,0,0,0,0,0
903,Lyon,PCT 1 GEORGE,0,0,0,8,8,0.2000,0,0,0,6,7,0.1000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,8,9,0.2000,0,0,0,0,0,0,0,0,0
904,Lyon,PCT 4 LARCHWOOD,0,0,0,7,7,0.1000,0,0,0,7,7,0.1000,0,0,0,0,0,0,16,16,0.3000,0,0,0,0,0,0,0,0,0,15,15,0.2000,0,0,0,0,0,0,0,0,0
905,Lyon,PCT 2 DOON,0,0,0,0,0,0,0,0,0,3,3,0.1000,0,0,0,0,0,0,6,6,0.1000,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
906,Lyon,PCT 6 LITTLE ROCK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
907,Lyon,PCT 3 INWOOD,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,7,0.1000,0,0,0,4,5,0.1000,0,0,0,5,5,0.1000,0,0,0,0,0,0,0,0,0
908,Lyon,PCT 8 ROCK RAPIDS,0,0,0,6,6,0.1000,0,0,0,10,10,0.2000,0,0,0,0,0,0,10,10,0.2000,0,0,0,7,7,0.1000,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0
909,Lyon,PCT 5 LESTER,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,0.1000,0,0,0,8,11,0.1000,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
910,Lyon,PCT 7 ROCK RAPIDS,0,0,0,4,4,0.1000,1,0,0,5,5,0.1000,0,0,0,0,0,0,4,5,0.1000,0,0,0,5,8,0.1000,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
911,Madison,Union-Crawford-Scott,1,0,0,23,23,0.2400,0,0,0,28,31,0.3600,0,0,0,0,0,0,22,24,0.3600,0,0,0,15,0,0,0,0,0,21,24,0.3600,0,0,0,0,0,0,0,8,0
912,Madison,Grand River-Monroe-Webster,0,0,0,5,5,0.1200,0,0,0,3,3,0.1200,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,2,0.1200,0,0,0,0,0,0,0,0,0
913,Madison,Jackson-Douglas-Lincoln,1,0,0,12,15,0.1200,0,0,0,19,26,0.2400,0,0,0,2,0,0,12,16,0.2400,0,0,0,4,0,0,9,0,0,11,12,0.1200,1,0,0,0,0,0,0,2,0
914,Madison,Jefferson-Lee,0,0,0,17,17,0.2400,0,0,0,23,24,0.2400,0,0,0,1,0,0,15,16,0.1200,0,0,0,15,16,0.1200,1,0,0,13,15,0.1200,2,0,0,1,0,0,3,3,0
915,Madison,South,1,0,0,17,18,0.2400,0,0,0,17,18,0.2400,0,0,0,0,0,0,13,13,0.1200,0,0,0,11,12,0.1200,3,0,0,14,15,0.1200,0,0,0,0,0,0,0,0,0
916,Madison,Walnut-Ohio,0,0,0,0,0,0,0,0,0,13,13,0.2400,0,0,0,0,0,0,5,6,0.1200,0,0,0,7,9,0.1200,4,0,0,5,6,0.1200,0,0,0,0,0,0,0,0,0
917,Madison,Penn-Madison,0,0,0,11,12,0.1200,0,0,0,26,27,0.3600,0,0,0,0,0,0,12,14,0.2400,0,0,0,13,13,0.2400,0,0,0,7,12,0.2400,1,0,0,4,0,0,4,0,0
918,Madison,Winterset 1,0,0,0,21,26,0.3600,0,0,0,47,56,0.6000,0,0,0,2,0,0,14,0,0,0,0,0,24,24,0.2400,4,0,0,23,29,0.3600,0,0,0,0,0,0,1,1,0
919,Madison,Winterset 2,0,0,0,21,21,0.2400,0,0,0,37,37,0.4800,0,0,0,3,0,0,17,20,0.2400,0,0,0,22,26,0.3600,0,0,0,22,24,0.2400,10,0,0,0,0,0,0,4,0
920,Mahaska,E&W DES MOINES - JEFFERSON,0,0,0,2,0,0,0,0,0,3,4,0.1600,0,0,0,0,0,0,0,7,0.1600,0,0,0,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
921,Mahaska,BLACK OAK SCOTT,0,0,0,0,0,0,0,0,0,8,13,0.1600,0,0,0,0,0,0,4,0,0,0,0,0,2,1,0,0,0,0,5,5,0.1600,0,0,0,0,0,0,0,0,0
922,Mahaska,ADAMS - MONROE - PLEASANT GROVE - UNION,0,0,0,4,4,0.1600,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,4,0.1600,0,0,0,0,0,0,0,0,0
923,Mahaska,OSKALOOSA WARD 3 - UNIVERSITY PARK,0,0,0,14,15,0.3200,0,0,0,23,28,0.4800,0,0,0,0,0,0,4,1,0,0,0,0,23,26,0.4800,2,0,0,14,14,0.1600,11,7,0,0,0,0,0,0,0
924,Mahaska,SPRING CREEK,0,0,0,8,9,0.1600,0,0,0,16,16,0.1600,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0.1600,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0
925,Mahaska,GARFIELD-LINCOLN-MADISON,0,0,0,7,8,0.1600,0,0,0,11,11,0.1600,0,0,0,0,0,0,2,0,0,0,0,0,6,8,0.1600,0,0,0,4,5,0,2,0,0,0,0,0,0,0,0
926,Mahaska,CEDAR - HARRISON - WHITE OAK,0,0,0,10,10,0.1600,0,0,0,0,0,0,0,0,0,0,0,0,9,14,0.1600,0,0,0,15,16,0.1600,0,0,0,5,0,0,8,8,0.1600,0,0,0,0,0,0
927,Mahaska,PRAIRIE - RICHLAND,0,0,0,0,0,0,0,0,0,8,8,0.1600,0,0,0,0,0,0,8,9,0.1600,0,0,0,13,16,0.1600,1,0,0,3,0,0,6,6,0.1600,0,0,0,0,0,0
928,Mahaska,OSKALOOSA WARD 4,0,0,0,23,25,0.1600,0,0,0,26,28,0.3200,0,0,0,0,0,0,17,27,0.1600,0,0,0,38,40,0.3200,3,0,0,24,29,0.3200,17,0,0,0,0,0,6,5,0
929,Mahaska,OSKALOOSA WARD 1,0,0,0,2,0,0,0,0,0,20,23,0.3200,0,0,0,0,0,0,5,0,0,0,0,0,20,20,0.3200,0,0,0,13,15,0.1600,12,13,0.1600,0,0,0,0,0,0
930,Mahaska,OSKALOOSA WARD 2,0,0,0,12,3,0,0,0,0,18,22,0.1600,0,0,0,0,0,0,0,0,0,0,0,0,24,26,0.3200,0,0,0,24,27,0.3200,22,23,0.3200,0,0,0,1,0,0
931,Marion,Pleasantville,0,0,0,29,31,0.3600,0,0,0,44,58,0.9000,0,0,0,0,0,0,21,29,0.3600,0,0,0,28,31,0.5400,7,0,0,12,0,0,7,0,0,0,0,0,4,0,0
932,Marion,Knoxville 2,0,0,0,11,11,0.1800,0,0,0,20,27,0.3600,0,0,0,0,0,0,11,11,0.1800,0,0,0,10,0,0,0,0,0,17,22,0.3600,2,0,0,0,0,0,0,0,0
933,Marion,Clay,0,0,0,0,0,0,0,0,0,8,9,0.1800,0,0,0,0,0,0,7,8,0.1800,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
934,Marion,Washington Township,0,0,0,0,0,0,0,0,0,12,12,0.1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0.1800,0,0,0,0,0,0,0,0,0
935,Marion,Knoxville 4,0,0,0,13,13,0.1800,0,0,0,25,30,0.5400,0,0,0,0,0,0,6,0,0,0,0,0,8,0,0,1,0,0,6,16,0.1800,1,0,0,0,0,0,0,0,0
936,Marion,Liberty,0,0,0,5,8,0.1800,0,0,0,7,7,0.1800,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
937,Marion,Pella 4,0,0,0,12,0,0,0,0,0,40,57,0.3600,0,0,0,0,0,0,17,0,0,0,0,0,53,53,0.3600,1,0,0,22,30,0.1800,25,29,0.1800,0,0,0,0,0,0
938,Marion,Knoxville 3,0,0,0,9,0,0,0,0,0,31,39,0.9000,0,0,0,0,0,0,11,17,0.3600,0,0,0,15,19,0.3600,0,0,0,7,0,0,0,0,0,0,0,0,2,0,0
939,Marion,Knoxville Township,0,0,0,17,17,0.1800,0,0,0,30,34,0.5400,0,0,0,0,0,0,18,19,0.3600,0,0,0,21,23,0.3600,0,0,0,8,1,0,17,17,0.1800,0,0,0,0,0,0
940,Marion,Pella 1,0,0,0,18,21,0.1800,2,0,0,39,52,0.5400,0,0,0,0,0,0,15,0,0,0,0,0,24,25,0.3600,0,0,0,17,21,0.1800,5,0,0,0,0,0,0,0,0
941,Marion,Pella 3,0,0,0,18,21,0.1800,0,0,0,36,37,0.3600,0,0,0,1,0,0,30,32,0.3600,0,0,0,18,23,0.3600,2,0,0,21,23,0.1800,8,0,0,0,0,0,2,0,0
942,Marion,Lake Prairie Township,0,0,0,17,17,0.1800,0,0,0,23,23,0.3600,0,0,0,0,0,0,18,18,0.1800,0,0,0,10,10,0.1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
943,Marion,Dallas,0,0,0,6,8,0.1800,0,0,0,15,20,0.7200,0,0,0,0,0,0,5,0,0,0,0,0,6,7,0.1800,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
944,Marion,Indiana Township,0,0,0,4,0,0,0,0,0,8,11,0.1800,0,0,0,0,0,0,3,0,0,0,0,0,4,11,0.1800,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
945,Marion,Otley,0,0,0,14,14,0.1800,0,0,0,23,26,0.3600,0,0,0,0,0,0,15,19,0.3600,0,0,0,14,18,0.1800,0,0,0,10,0,0,3,0,0,0,0,0,1,0,0
946,Marion,Pella 2,0,0,0,11,0,0,0,0,0,29,34,0.3600,0,0,0,0,0,0,25,31,0.3600,0,0,0,20,22,0.1800,0,0,0,21,24,0.3600,9,0,0,0,0,0,3,0,0
947,Marion,Knoxville 1,0,0,0,12,12,0.1800,0,0,0,20,26,0.5400,0,0,0,0,0,0,6,0,0,0,0,0,10,14,0.1800,4,0,0,4,10,0.1800,1,0,0,0,0,0,5,0,0
948,Marshall,MARSHALLTOWN 1-1,0,0,0,12,15,0.3200,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,60,1.1200,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0
949,Marshall,MARSHALLTOWN 4-1,1,0,0,24,25,0.4800,0,0,0,29,33,0.6400,0,0,0,0,0,0,3,0,0,0,0,0,47,59,0.9600,3,0,0,8,0,0,6,0,0,0,0,0,0,0,0
950,Marshall,MARSHALLTOWN 2-1,1,0,0,12,0,0,0,0,0,39,55,0.8000,0,0,0,0,0,0,16,0,0,0,0,0,44,45,0.6400,1,0,0,18,29,0.4800,3,0,0,0,0,0,1,0,0
951,Marshall,MARSHALLTOWN 4-2,0,0,0,23,31,0.4800,0,0,0,31,41,0.6400,0,0,0,0,0,0,12,0,0,0,0,0,41,47,0.6400,7,0,0,26,31,0.4800,10,0,0,0,0,0,0,0,0
952,Marshall,MARSHALLTOWN 3-1,0,0,0,26,26,0.4800,0,0,0,25,26,0.4800,0,0,0,0,0,0,21,22,0.3200,0,0,0,37,39,0.6400,0,0,0,25,25,0.3200,3,0,0,1,0,0,1,1,0
953,Marshall,MARSHALLTOWN 3-2,2,0,0,40,46,0.8000,1,0,0,31,47,0.9600,0,0,0,0,0,0,23,0,0,0,0,0,57,65,1.1200,0,0,0,20,0,0,0,0,0,0,0,0,0,16,0
954,Marshall,TIMBER CREEK,0,0,0,9,9,0.1600,0,0,0,7,7,0.1600,0,0,0,0,0,0,7,7,0.1600,0,0,0,5,0,0,6,6,0.1600,2,0,0,0,0,0,0,0,0,0,0,0
955,Marshall,MARIETTA / WASHINGTON,0,0,0,5,5,0.1600,0,0,0,12,15,0.1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
956,Marshall,MARION / VIENNA,0,0,0,11,11,0.1600,0,0,0,16,16,0.1600,0,0,0,0,0,0,8,8,0.1600,0,0,0,2,0,0,0,0,0,10,12,0.1600,0,0,0,0,0,0,0,0,0
957,Marshall,MARSHALLTOWN 2-2,0,0,0,23,26,0.4800,0,0,0,35,45,0.6400,0,0,0,0,0,0,20,0,0,0,0,0,51,52,0.8000,6,0,0,25,33,0.4800,0,0,0,0,0,0,0,4,0
958,Marshall,MARSHALLTOWN 1-2,0,0,0,16,18,0.3200,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,50,0.8000,2,0,0,7,0,0,0,0,0,0,0,0,0,16,0.3200
959,Marshall,GREEN CASTLE,0,0,0,4,0,0,0,0,0,7,11,0.1600,0,0,0,0,0,0,2,8,0.1600,0,0,0,6,8,0.1600,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0
960,Marshall,BANGOR/LISCOMB,0,0,0,8,9,0.1600,0,0,0,5,12,0.1600,0,0,0,0,0,0,4,0,0,0,0,0,5,7,0.1600,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0
961,Marshall,TAYLOR,0,0,0,8,11,0.3200,0,0,0,14,16,0.3200,0,0,0,0,0,0,2,0,0,0,0,0,2,6,0.1600,2,0,0,2,0,0,3,0,0,0,0,0,2,2,0
962,Marshall,JEFFERSON,0,0,0,7,8,0.1600,0,0,0,10,14,0.1600,0,0,0,0,0,0,4,0,0,0,0,0,6,6,0.1600,0,0,0,2,1,0,0,0,0,0,0,0,1,1,0
963,Marshall,EDEN / LOGAN,0,0,0,5,0,0,0,0,0,32,35,0.6400,0,0,0,0,0,0,10,14,0.3200,0,0,0,6,10,0.1600,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0
964,Marshall,LIBERTY / MINERVA,1,0,0,4,0,0,0,0,0,2,6,0,0,0,0,0,0,0,2,0,0,0,0,0,5,9,0.1600,1,0,0,3,6,0.1600,4,1,0,0,0,0,0,0,0
965,Marshall,LEGRAND,0,0,0,7,7,0.3200,0,0,0,6,6,0.1600,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.1600,0,0,0,10,10,0.3200,0,0,0,0,0,0,0,0,0
966,Marshall,STATE CENTER,0,0,0,17,19,0.3200,0,0,0,27,36,0.4800,0,0,0,1,0,0,5,0,0,0,0,0,16,21,0.3200,1,0,0,7,0,0,2,0,0,0,0,0,0,0,0
967,Mills,Pacific Junction/Lyons/Platville,0,0,0,2,3,0.1556,0,0,0,6,6,0.1556,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.1556,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
968,Mills,Glenwood Township,0,0,0,5,5,0,0,0,0,6,6,0.1556,0,0,0,0,0,0,7,7,0.1556,0,0,0,6,7,0.1556,0,0,0,6,6,0.1556,1,0,0,0,0,0,0,0,0
969,Mills,Oak/St. Mary,0,0,0,21,27,0.3111,0,0,0,29,48,0.6222,0,0,0,1,0,0,9,0,0,0,0,0,20,26,0.3111,0,0,0,14,0,0,6,0,0,0,0,0,1,0,0
970,Mills,Glenwood Ward 1,0,0,0,2,0,0,0,0,0,14,14,0.3111,0,0,0,0,0,0,3,6,0.1556,0,0,0,9,9,0.1556,2,0,0,5,6,0.1556,1,0,0,0,0,0,0,0,0
971,Mills,Glenwood Ward 3,0,0,0,15,16,0.3111,1,0,0,15,16,0.3111,0,0,0,0,0,0,13,13,0.1556,0,0,0,11,11,0.1556,1,0,0,13,13,0.1556,0,0,0,0,0,0,0,0,0
972,Mills,Glenwood Ward 2,0,0,0,8,8,0.1556,0,0,0,12,13,0.1556,0,0,0,0,0,0,4,0,0,0,0,0,13,16,0.3111,2,0,0,2,7,0.1556,3,0,0,0,0,0,0,0,0
973,Mills,Henderson/Anderson,0,0,0,0,0,0,0,0,0,5,6,0.1556,0,0,0,0,0,0,3,3,0,0,0,0,5,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
974,Mills,Emerson/Hastings/Indian Creek,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0.1556,0,0,0,4,0,0,0,0,0,5,5,0.1556,0,0,0,0,0,0,0,0,0
975,Mills,Silver City/Ingraham,0,0,0,4,4,0.1556,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0
976,Mills,Deer Creek/White Cloud,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,4,4,0.1556,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
977,Mills,Malvern/Tabor/Center Twp/Rawles Twp/Silver Creek,0,0,0,16,16,0.1556,0,0,0,26,27,0.4667,0,0,0,0,0,0,0,0,0,0,0,0,28,28,0.4667,1,0,0,13,13,0.1556,0,0,0,0,0,0,0,0,0
978,Mitchell,Mitchell 10,0,0,0,0,0,0,0,0,0,9,9,0.1500,0,0,0,0,0,0,8,8,0.1500,0,0,0,4,4,0.0750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Mitchell,Mitchell 12,0,0,0,3,3,0.0750,0,0,0,1,1,0.0750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
980,Mitchell,Mitchell 6,0,0,0,1,0,0,0,0,0,7,9,0.2250,0,0,0,0,0,0,11,12,0.2250,0,0,0,1,0,0,0,0,0,7,7,0.1500,1,0,0,0,0,0,0,0,0
981,Mitchell,OSAGE 04 (Mitchell 8),0,0,0,5,5,0.0750,0,0,0,10,10,0.2250,0,0,0,0,0,0,8,9,0.2250,0,0,0,2,0,0,0,0,0,5,6,0.1500,2,2,0,0,0,0,0,0,0
982,Mitchell,OSAGE 02 (Mitchell 6),0,0,0,4,6,0.0750,0,0,0,9,11,0.1500,0,0,0,0,0,0,8,11,0.1500,0,0,0,4,0,0,1,0,0,6,9,0.0750,2,0,0,0,0,0,3,0,0
983,Mitchell,Mitchell 11,0,0,0,7,7,0.0750,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0.0750,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.0750,0,0,0,0,0,0
984,Mitchell,Mitchell 5,0,0,0,4,4,0.0750,0,0,0,6,6,0.0750,0,0,0,0,0,0,8,8,0.1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
985,Mitchell,OSAGE 03 (Mitchell 7),0,0,0,5,6,0.1500,0,0,0,3,0,0,0,0,0,0,0,0,10,14,0.2250,0,0,0,2,0,0,0,0,0,7,7,0.1500,1,0,0,0,0,0,0,0,0
986,Mitchell,Mitchell 7,0,0,0,3,0,0,0,0,0,11,12,0.2250,0,0,0,0,0,0,6,9,0.2250,0,0,0,3,0,0,2,0,0,7,10,0.2250,1,0,0,0,0,0,0,0,0
987,Mitchell,Mitchell 9,0,0,0,9,10,0.1500,0,0,0,15,15,0.3000,0,0,0,0,0,0,9,10,0.2250,0,0,0,10,11,0.2250,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0
988,Mitchell,OSAGE 01 (Mitchell 5),0,0,0,8,11,0.2250,0,0,0,3,0,0,0,0,0,0,0,0,6,8,0.1500,0,0,0,6,8,0.1500,0,0,0,4,0,0,5,5,0.0750,0,0,0,0,0,0
989,Mitchell,Mitchell 8,0,0,0,9,14,0.1500,0,0,0,2,0,0,0,0,0,1,0,0,13,15,0.2250,0,0,0,7,12,0.1500,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0
990,Monona,ONAWA Ward 3,0,0,0,1,0,0,0,0,0,4,4,0.1000,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0.0500,4,4,0.1000,3,3,0.1000,0,0,0,0,0,0,0,0,0
991,Monona,CASTANA CENTER JORDAN,0,0,0,0,0,0,0,0,0,3,3,0.0500,0,0,0,0,0,0,3,3,0.0500,0,0,0,2,2,0.0500,0,0,0,5,5,0.0500,0,0,0,0,0,0,0,0,0
992,Monona,MOORHEAD SOLDIER SOLDIER CITY SPRING VALLEY WILLOW,0,0,0,0,0,0,0,0,0,7,7,0.1000,0,0,0,0,0,0,5,7,0.1000,0,0,0,4,4,0.0500,0,0,0,7,7,0.1000,0,0,0,0,0,0,2,0,0
993,Monona,ST CLAIR UTE,0,0,0,0,0,0,0,0,0,3,3,0.0500,0,0,0,0,0,0,3,3,0.0500,0,0,0,2,2,0.0500,0,0,0,3,3,0.0500,0,0,0,0,0,0,0,0,0
994,Monona,FAIRVIEW GRANT LAKE RODNEY WEST FORK WHITING,1,0,0,9,9,0.1500,0,0,0,6,7,0.1500,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,6,6,0.1000,6,7,0.1500,0,0,0,0,0,0,0,2,0
995,Monona,SHERMAN SE FRANKLIN BLENCOE SIOUX,0,0,0,4,4,0.0500,0,0,0,3,4,0.0500,0,0,0,0,0,0,5,6,0.1000,0,0,0,0,0,0,2,0,0,5,5,0.1000,0,0,0,0,0,0,0,0,0
996,Monona,ONAWA Ward 2- NE Franklin,0,0,0,7,7,0.1000,0,0,0,6,6,0.1000,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,7,7,0.1500,0,0,0,0,0,0,0,0,0
997,Monona,ONAWA Ward 1,0,0,0,2,2,0.0500,0,0,0,3,4,0.1500,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0.1000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
998,Monona,ASHTON BELVIDERE KENNEBEC LINCOLN FRANKLIN TURIN,0,0,0,0,0,0,0,0,0,4,4,0.1000,0,0,0,0,0,0,8,8,0.1500,0,0,0,4,4,0.1000,0,0,0,3,3,0.0500,0,0,0,0,0,0,0,0,0
999,Monona,COOPER MAPLE MAPLETON,0,0,0,12,20,0.4000,0,0,0,8,9,0.1500,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0.1000,0,0,0,7,7,0.1000,0,0,0,0,0,0,0,0,0
1000,Monona,ONAWA Ward 4,0,0,0,1,0,0,0,0,0,3,4,0.1000,0,0,0,0,0,0,1,0,0,0,0,0,3,5,0.1500,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1001,Monroe,No. 2-Albia Second Ward,0,0,0,8,8,0.1385,0,0,0,4,4,0.0462,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.0462,3,5,0.0462,0,0,0,2,0,0,0,0,0,0,0,0
1002,Monroe,No. 4-Albia Fourth Ward,0,0,0,4,6,0.0923,0,0,0,3,0,0,0,0,0,0,0,0,5,6,0.0923,0,0,0,9,9,0.1385,0,0,0,4,4,0.0923,0,0,0,0,0,0,0,0,0
