,county,precinct,candidate,1stalign,2ndalign,sde
20200,Story,Grant Township,Other,0,0,0
20201,Story,Grant Township,Uncommitted,0,0,0
20202,Story,Ames 3-3,Bennet,0,0,0
20203,Story,Ames 3-3,Biden,19,0,0
20204,Story,Ames 3-3,Bloomberg,0,0,0
20205,Story,Ames 3-3,Buttigieg,27,0,0
20206,Story,Ames 3-3,Delaney,0,0,0
20207,Story,Ames 3-3,Gabbard,0,0,0
20208,Story,Ames 3-3,Klobuchar,21,46,0.4150
20209,Story,Ames 3-3,Patrick,0,0,0
20210,Story,Ames 3-3,Sanders,128,132,0.8300
20211,Story,Ames 3-3,Steyer,2,0,0
20212,Story,Ames 3-3,Warren,54,66,0.4150
20213,Story,Ames 3-3,Yang,43,49,0.4150
20214,Story,Ames 3-3,Other,0,0,0
20215,Story,Ames 3-3,Uncommitted,2,0,0
20216,Story,Ames 2-3,Bennet,0,0,0
20217,Story,Ames 2-3,Biden,55,58,0.8300
20218,Story,Ames 2-3,Bloomberg,0,0,0
20219,Story,Ames 2-3,Buttigieg,51,51,0.4150
20220,Story,Ames 2-3,Delaney,0,0,0
20221,Story,Ames 2-3,Gabbard,2,0,0
20222,Story,Ames 2-3,Klobuchar,68,68,0.8300
20223,Story,Ames 2-3,Patrick,0,0,0
20224,Story,Ames 2-3,Sanders,78,81,0.8300
20225,Story,Ames 2-3,Steyer,0,0,0
20226,Story,Ames 2-3,Warren,55,57,0.4150
20227,Story,Ames 2-3,Yang,13,0,0
20228,Story,Ames 2-3,Other,0,0,0
20229,Story,Ames 2-3,Uncommitted,1,0,0
20230,Story,Ames 1-1,Bennet,0,0,0
20231,Story,Ames 1-1,Biden,2,0,0
20232,Story,Ames 1-1,Bloomberg,0,0,0
20233,Story,Ames 1-1,Buttigieg,47,73,0.8300
20234,Story,Ames 1-1,Delaney,0,0,0
20235,Story,Ames 1-1,Gabbard,0,0,0
20236,Story,Ames 1-1,Klobuchar,36,0,0
20237,Story,Ames 1-1,Patrick,0,0,0
20238,Story,Ames 1-1,Sanders,111,116,0.8300
20239,Story,Ames 1-1,Steyer,4,0,0
20240,Story,Ames 1-1,Warren,68,82,0.8300
20241,Story,Ames 1-1,Yang,17,0,0
20242,Story,Ames 1-1,Other,0,0,0
20243,Story,Ames 1-1,Uncommitted,0,11,0
20244,Story,Ames 2-4,Bennet,0,0,0
20245,Story,Ames 2-4,Biden,57,0,0
20246,Story,Ames 2-4,Bloomberg,2,0,0
20247,Story,Ames 2-4,Buttigieg,71,87,0.8300
20248,Story,Ames 2-4,Delaney,0,0,0
20249,Story,Ames 2-4,Gabbard,0,0,0
20250,Story,Ames 2-4,Klobuchar,107,135,1.2450
20251,Story,Ames 2-4,Patrick,0,0,0
20252,Story,Ames 2-4,Sanders,81,88,0.8300
20253,Story,Ames 2-4,Steyer,0,0,0
20254,Story,Ames 2-4,Warren,98,113,0.8300
20255,Story,Ames 2-4,Yang,30,0,0
20256,Story,Ames 2-4,Other,0,0,0
20257,Story,Ames 2-4,Uncommitted,0,0,0
20258,Story,Ames 4-3,Bennet,0,0,0
20259,Story,Ames 4-3,Biden,5,0,0
20260,Story,Ames 4-3,Bloomberg,0,0,0
20261,Story,Ames 4-3,Buttigieg,65,72,0.4150
20262,Story,Ames 4-3,Delaney,0,0,0
20263,Story,Ames 4-3,Gabbard,0,0,0
20264,Story,Ames 4-3,Klobuchar,2,0,0
20265,Story,Ames 4-3,Patrick,0,0,0
20266,Story,Ames 4-3,Sanders,137,139,0.8300
20267,Story,Ames 4-3,Steyer,0,0,0
20268,Story,Ames 4-3,Warren,58,60,0.4150
20269,Story,Ames 4-3,Yang,60,60,0.4150
20270,Story,Ames 4-3,Other,0,0,0
20271,Story,Ames 4-3,Uncommitted,4,0,0
20272,Story,Ames 4-5,Bennet,0,0,0
20273,Story,Ames 4-5,Biden,63,68,0.4150
20274,Story,Ames 4-5,Bloomberg,0,0,0
20275,Story,Ames 4-5,Buttigieg,55,64,0.4150
20276,Story,Ames 4-5,Delaney,0,0,0
20277,Story,Ames 4-5,Gabbard,0,0,0
20278,Story,Ames 4-5,Klobuchar,77,80,0.8300
20279,Story,Ames 4-5,Patrick,0,0,0
20280,Story,Ames 4-5,Sanders,79,89,0.8300
20281,Story,Ames 4-5,Steyer,1,0,0
20282,Story,Ames 4-5,Warren,92,97,0.8300
20283,Story,Ames 4-5,Yang,41,0,0
20284,Story,Ames 4-5,Other,0,0,0
20285,Story,Ames 4-5,Uncommitted,3,0,0
20286,Story,Ames 3-5,Bennet,0,0,0
20287,Story,Ames 3-5,Biden,50,0,0
20288,Story,Ames 3-5,Bloomberg,3,0,0
20289,Story,Ames 3-5,Buttigieg,66,84,0.8300
20290,Story,Ames 3-5,Delaney,0,0,0
20291,Story,Ames 3-5,Gabbard,2,0,0
20292,Story,Ames 3-5,Klobuchar,83,137,0.8300
20293,Story,Ames 3-5,Patrick,0,0,0
20294,Story,Ames 3-5,Sanders,110,119,0.8300
20295,Story,Ames 3-5,Steyer,6,0,0
20296,Story,Ames 3-5,Warren,98,108,0.8300
20297,Story,Ames 3-5,Yang,36,0,0
20298,Story,Ames 3-5,Other,2,0,0
20299,Story,Ames 3-5,Uncommitted,2,0,0
20300,Story,Ames 1-5,Bennet,0,0,0
20301,Story,Ames 1-5,Biden,59,0,0
20302,Story,Ames 1-5,Bloomberg,0,0,0
20303,Story,Ames 1-5,Buttigieg,64,77,0.8300
20304,Story,Ames 1-5,Delaney,0,0,0
20305,Story,Ames 1-5,Gabbard,0,0,0
20306,Story,Ames 1-5,Klobuchar,76,105,0.8300
20307,Story,Ames 1-5,Patrick,0,0,0
20308,Story,Ames 1-5,Sanders,83,93,0.8300
20309,Story,Ames 1-5,Steyer,17,0,0
20310,Story,Ames 1-5,Warren,128,152,1.2450
20311,Story,Ames 1-5,Yang,22,0,0
20312,Story,Ames 1-5,Other,0,0,0
20313,Story,Ames 1-5,Uncommitted,1,0,0
20314,Story,Ames 4-1,Bennet,1,0,0
20315,Story,Ames 4-1,Biden,1,0,0
20316,Story,Ames 4-1,Bloomberg,0,0,0
20317,Story,Ames 4-1,Buttigieg,103,106,0.8300
20318,Story,Ames 4-1,Delaney,0,0,0
20319,Story,Ames 4-1,Gabbard,1,0,0
20320,Story,Ames 4-1,Klobuchar,3,0,0
20321,Story,Ames 4-1,Patrick,0,0,0
20322,Story,Ames 4-1,Sanders,151,152,0.8300
20323,Story,Ames 4-1,Steyer,4,0,0
20324,Story,Ames 4-1,Warren,92,96,0.4150
20325,Story,Ames 4-1,Yang,70,73,0.4150
20326,Story,Ames 4-1,Other,0,0,0
20327,Story,Ames 4-1,Uncommitted,0,0,0
20328,Story,Nevada 1,Bennet,0,0,0
20329,Story,Nevada 1,Biden,16,0,0
20330,Story,Nevada 1,Bloomberg,0,0,0
20331,Story,Nevada 1,Buttigieg,17,26,0.4150
20332,Story,Nevada 1,Delaney,0,0,0
20333,Story,Nevada 1,Gabbard,0,0,0
20334,Story,Nevada 1,Klobuchar,5,0,0
20335,Story,Nevada 1,Patrick,0,0,0
20336,Story,Nevada 1,Sanders,32,33,0.4150
20337,Story,Nevada 1,Steyer,0,0,0
20338,Story,Nevada 1,Warren,17,24,0.4150
20339,Story,Nevada 1,Yang,0,0,0
20340,Story,Nevada 1,Other,0,0,0
20341,Story,Nevada 1,Uncommitted,0,0,0
20342,Story,Slater-Sheldahl-Pal 2,Bennet,0,0,0
20343,Story,Slater-Sheldahl-Pal 2,Biden,4,0,0
20344,Story,Slater-Sheldahl-Pal 2,Bloomberg,0,0,0
20345,Story,Slater-Sheldahl-Pal 2,Buttigieg,21,32,0.4150
20346,Story,Slater-Sheldahl-Pal 2,Delaney,0,0,0
20347,Story,Slater-Sheldahl-Pal 2,Gabbard,2,0,0
20348,Story,Slater-Sheldahl-Pal 2,Klobuchar,20,24,0.4150
20349,Story,Slater-Sheldahl-Pal 2,Patrick,0,0,0
20350,Story,Slater-Sheldahl-Pal 2,Sanders,24,32,0.4150
20351,Story,Slater-Sheldahl-Pal 2,Steyer,2,0,0
20352,Story,Slater-Sheldahl-Pal 2,Warren,12,0,0
20353,Story,Slater-Sheldahl-Pal 2,Yang,4,0,0
20354,Story,Slater-Sheldahl-Pal 2,Other,0,0,0
20355,Story,Slater-Sheldahl-Pal 2,Uncommitted,0,1,0
20356,Story,Nevada 3-Grant Twp 3,Bennet,0,0,0
20357,Story,Nevada 3-Grant Twp 3,Biden,9,0,0
20358,Story,Nevada 3-Grant Twp 3,Bloomberg,0,0,0
20359,Story,Nevada 3-Grant Twp 3,Buttigieg,29,41,0.4150
20360,Story,Nevada 3-Grant Twp 3,Delaney,0,0,0
20361,Story,Nevada 3-Grant Twp 3,Gabbard,0,0,0
20362,Story,Nevada 3-Grant Twp 3,Klobuchar,14,20,0.4150
20363,Story,Nevada 3-Grant Twp 3,Patrick,0,0,0
20364,Story,Nevada 3-Grant Twp 3,Sanders,18,23,0.4150
20365,Story,Nevada 3-Grant Twp 3,Steyer,4,0,0
20366,Story,Nevada 3-Grant Twp 3,Warren,5,0,0
20367,Story,Nevada 3-Grant Twp 3,Yang,5,0,0
20368,Story,Nevada 3-Grant Twp 3,Other,0,0,0
20369,Story,Nevada 3-Grant Twp 3,Uncommitted,0,0,0
20370,Story,Union Twp-Cambridge,Bennet,0,0,0
20371,Story,Union Twp-Cambridge,Biden,11,0,0
20372,Story,Union Twp-Cambridge,Bloomberg,0,0,0
20373,Story,Union Twp-Cambridge,Buttigieg,17,0,0
20374,Story,Union Twp-Cambridge,Delaney,0,0,0
20375,Story,Union Twp-Cambridge,Gabbard,0,0,0
20376,Story,Union Twp-Cambridge,Klobuchar,21,54,0.4150
20377,Story,Union Twp-Cambridge,Patrick,0,0,0
20378,Story,Union Twp-Cambridge,Sanders,28,32,0.4150
20379,Story,Union Twp-Cambridge,Steyer,0,0,0
20380,Story,Union Twp-Cambridge,Warren,10,0,0
20381,Story,Union Twp-Cambridge,Yang,0,0,0
20382,Story,Union Twp-Cambridge,Other,0,0,0
20383,Story,Union Twp-Cambridge,Uncommitted,0,0,0
20384,Story,Huxley,Bennet,0,0,0
20385,Story,Huxley,Biden,37,40,0.4150
20386,Story,Huxley,Bloomberg,0,0,0
20387,Story,Huxley,Buttigieg,51,56,0.4150
20388,Story,Huxley,Delaney,0,0,0
20389,Story,Huxley,Gabbard,0,0,0
20390,Story,Huxley,Klobuchar,34,41,0.4150
20391,Story,Huxley,Patrick,0,0,0
20392,Story,Huxley,Sanders,54,54,0.4150
20393,Story,Huxley,Steyer,9,0,0
20394,Story,Huxley,Warren,57,61,0.8300
20395,Story,Huxley,Yang,10,0,0
20396,Story,Huxley,Other,0,0,0
20397,Story,Huxley,Uncommitted,0,0,0
20398,Story,Franklin Twp-Gilbert,Bennet,0,0,0
20399,Story,Franklin Twp-Gilbert,Biden,49,49,0.4150
20400,Story,Franklin Twp-Gilbert,Bloomberg,0,0,0
20401,Story,Franklin Twp-Gilbert,Buttigieg,82,87,0.8300
20402,Story,Franklin Twp-Gilbert,Delaney,0,0,0
20403,Story,Franklin Twp-Gilbert,Gabbard,0,0,0
20404,Story,Franklin Twp-Gilbert,Klobuchar,64,68,0.8300
20405,Story,Franklin Twp-Gilbert,Patrick,0,0,0
20406,Story,Franklin Twp-Gilbert,Sanders,56,61,0.4150
20407,Story,Franklin Twp-Gilbert,Steyer,7,0,0
20408,Story,Franklin Twp-Gilbert,Warren,47,64,0.4150
20409,Story,Franklin Twp-Gilbert,Yang,12,0,0
20410,Story,Franklin Twp-Gilbert,Other,1,0,0
20411,Story,Franklin Twp-Gilbert,Uncommitted,0,0,0
20412,Story,Nevada 4,Bennet,0,0,0
20413,Story,Nevada 4,Biden,15,0,0
20414,Story,Nevada 4,Bloomberg,0,0,0
20415,Story,Nevada 4,Buttigieg,23,29,0.4150
20416,Story,Nevada 4,Delaney,0,0,0
20417,Story,Nevada 4,Gabbard,0,0,0
20418,Story,Nevada 4,Klobuchar,15,0,0
20419,Story,Nevada 4,Patrick,0,0,0
20420,Story,Nevada 4,Sanders,20,25,0.4150
20421,Story,Nevada 4,Steyer,4,0,0
20422,Story,Nevada 4,Warren,21,25,0.4150
20423,Story,Nevada 4,Yang,4,0,0
20424,Story,Nevada 4,Other,0,0,0
20425,Story,Nevada 4,Uncommitted,2,0,0
20426,Story,Howard Twp-Roland,Bennet,0,0,0
20427,Story,Howard Twp-Roland,Biden,19,0,0
20428,Story,Howard Twp-Roland,Bloomberg,0,0,0
20429,Story,Howard Twp-Roland,Buttigieg,36,46,0.4150
20430,Story,Howard Twp-Roland,Delaney,0,0,0
20431,Story,Howard Twp-Roland,Gabbard,0,0,0
20432,Story,Howard Twp-Roland,Klobuchar,9,0,0
20433,Story,Howard Twp-Roland,Patrick,0,0,0
20434,Story,Howard Twp-Roland,Sanders,23,24,0.4150
20435,Story,Howard Twp-Roland,Steyer,1,0,0
20436,Story,Howard Twp-Roland,Warren,19,23,0.4150
20437,Story,Howard Twp-Roland,Yang,5,0,0
20438,Story,Howard Twp-Roland,Other,0,0,0
20439,Story,Howard Twp-Roland,Uncommitted,0,0,0
20440,Story,Nevada 2,Bennet,0,0,0
20441,Story,Nevada 2,Biden,18,0,0
20442,Story,Nevada 2,Bloomberg,0,0,0
20443,Story,Nevada 2,Buttigieg,0,0,0
20444,Story,Nevada 2,Delaney,0,0,0
20445,Story,Nevada 2,Gabbard,0,0,0
20446,Story,Nevada 2,Klobuchar,20,21,0.4150
20447,Story,Nevada 2,Patrick,0,0,0
20448,Story,Nevada 2,Sanders,36,40,0.4150
20449,Story,Nevada 2,Steyer,0,0,0
20450,Story,Nevada 2,Warren,26,27,0.4150
20451,Story,Nevada 2,Yang,4,0,0
20452,Story,Nevada 2,Other,0,0,0
20453,Story,Nevada 2,Uncommitted,2,0,0
20454,Story,Story City,Bennet,0,0,0
20455,Story,Story City,Biden,33,35,0.4150
20456,Story,Story City,Bloomberg,0,0,0
20457,Story,Story City,Buttigieg,50,54,0.8300
20458,Story,Story City,Delaney,0,0,0
20459,Story,Story City,Gabbard,0,0,0
20460,Story,Story City,Klobuchar,30,34,0.4150
20461,Story,Story City,Patrick,0,0,0
20462,Story,Story City,Sanders,37,40,0.4150
20463,Story,Story City,Steyer,7,0,0
20464,Story,Story City,Warren,28,30,0.4150
20465,Story,Story City,Yang,9,0,0
20466,Story,Story City,Other,0,0,0
20467,Story,Story City,Uncommitted,0,0,0
20468,Story,Ames 4-2,Bennet,0,0,0
20469,Story,Ames 4-2,Biden,4,0,0
20470,Story,Ames 4-2,Bloomberg,0,0,0
20471,Story,Ames 4-2,Buttigieg,24,27,0.4150
20472,Story,Ames 4-2,Delaney,0,0,0
20473,Story,Ames 4-2,Gabbard,0,0,0
20474,Story,Ames 4-2,Klobuchar,8,0,0
20475,Story,Ames 4-2,Patrick,0,0,0
20476,Story,Ames 4-2,Sanders,76,76,0.4150
20477,Story,Ames 4-2,Steyer,0,0,0
20478,Story,Ames 4-2,Warren,38,41,0.4150
20479,Story,Ames 4-2,Yang,27,30,0.4150
20480,Story,Ames 4-2,Other,0,0,0
20481,Story,Ames 4-2,Uncommitted,0,0,0
20482,Tama,CLARK/GENESEO,Bennet,0,0,0
20483,Tama,CLARK/GENESEO,Biden,18,19,0.2588
20484,Tama,CLARK/GENESEO,Bloomberg,0,0,0
20485,Tama,CLARK/GENESEO,Buttigieg,16,22,0.3882
20486,Tama,CLARK/GENESEO,Delaney,0,0,0
20487,Tama,CLARK/GENESEO,Gabbard,1,0,0
20488,Tama,CLARK/GENESEO,Klobuchar,9,0,0
20489,Tama,CLARK/GENESEO,Patrick,0,0,0
20490,Tama,CLARK/GENESEO,Sanders,23,24,0.3882
20491,Tama,CLARK/GENESEO,Steyer,0,0,0
20492,Tama,CLARK/GENESEO,Warren,11,13,0.1294
20493,Tama,CLARK/GENESEO,Yang,0,0,0
20494,Tama,CLARK/GENESEO,Other,0,0,0
20495,Tama,CLARK/GENESEO,Uncommitted,0,0,0
20496,Tama,INDIAN SETTLEMENT,Bennet,0,0,0
20497,Tama,INDIAN SETTLEMENT,Biden,1,0,0
20498,Tama,INDIAN SETTLEMENT,Bloomberg,0,0,0
20499,Tama,INDIAN SETTLEMENT,Buttigieg,2,0,0
20500,Tama,INDIAN SETTLEMENT,Delaney,0,0,0
20501,Tama,INDIAN SETTLEMENT,Gabbard,0,0,0
20502,Tama,INDIAN SETTLEMENT,Klobuchar,0,0,0
20503,Tama,INDIAN SETTLEMENT,Patrick,0,0,0
20504,Tama,INDIAN SETTLEMENT,Sanders,38,43,0.6471
20505,Tama,INDIAN SETTLEMENT,Steyer,4,0,0
20506,Tama,INDIAN SETTLEMENT,Warren,7,12,0.2588
20507,Tama,INDIAN SETTLEMENT,Yang,10,14,0.2588
20508,Tama,INDIAN SETTLEMENT,Other,0,0,0
20509,Tama,INDIAN SETTLEMENT,Uncommitted,9,0,0
20510,Tama,PERRY/BUCKINGHAM/E CRYSTA,Bennet,1,0,0
20511,Tama,PERRY/BUCKINGHAM/E CRYSTA,Biden,19,22,0.3882
20512,Tama,PERRY/BUCKINGHAM/E CRYSTA,Bloomberg,0,0,0
20513,Tama,PERRY/BUCKINGHAM/E CRYSTA,Buttigieg,18,25,0.3882
20514,Tama,PERRY/BUCKINGHAM/E CRYSTA,Delaney,0,0,0
20515,Tama,PERRY/BUCKINGHAM/E CRYSTA,Gabbard,0,0,0
20516,Tama,PERRY/BUCKINGHAM/E CRYSTA,Klobuchar,13,14,0.2588
20517,Tama,PERRY/BUCKINGHAM/E CRYSTA,Patrick,0,0,0
20518,Tama,PERRY/BUCKINGHAM/E CRYSTA,Sanders,14,16,0.2588
20519,Tama,PERRY/BUCKINGHAM/E CRYSTA,Steyer,5,0,0
20520,Tama,PERRY/BUCKINGHAM/E CRYSTA,Warren,6,0,0
20521,Tama,PERRY/BUCKINGHAM/E CRYSTA,Yang,1,0,0
20522,Tama,PERRY/BUCKINGHAM/E CRYSTA,Other,0,0,0
20523,Tama,PERRY/BUCKINGHAM/E CRYSTA,Uncommitted,0,0,0
20524,Tama,TOLEDO CITY,Bennet,0,0,0
20525,Tama,TOLEDO CITY,Biden,13,18,0.3882
20526,Tama,TOLEDO CITY,Bloomberg,0,0,0
20527,Tama,TOLEDO CITY,Buttigieg,18,24,0.3882
20528,Tama,TOLEDO CITY,Delaney,0,0,0
20529,Tama,TOLEDO CITY,Gabbard,0,0,0
20530,Tama,TOLEDO CITY,Klobuchar,9,0,0
20531,Tama,TOLEDO CITY,Patrick,0,0,0
20532,Tama,TOLEDO CITY,Sanders,13,15,0.2588
20533,Tama,TOLEDO CITY,Steyer,5,0,0
20534,Tama,TOLEDO CITY,Warren,20,22,0.3882
20535,Tama,TOLEDO CITY,Yang,0,0,0
20536,Tama,TOLEDO CITY,Other,0,0,0
20537,Tama,TOLEDO CITY,Uncommitted,1,0,0
20538,Tama,RICHLAND/SALT CREEK,Bennet,0,0,0
20539,Tama,RICHLAND/SALT CREEK,Biden,0,0,0
20540,Tama,RICHLAND/SALT CREEK,Bloomberg,0,0,0
20541,Tama,RICHLAND/SALT CREEK,Buttigieg,3,4,0.1294
20542,Tama,RICHLAND/SALT CREEK,Delaney,0,0,0
20543,Tama,RICHLAND/SALT CREEK,Gabbard,0,0,0
20544,Tama,RICHLAND/SALT CREEK,Klobuchar,2,0,0
20545,Tama,RICHLAND/SALT CREEK,Patrick,0,0,0
20546,Tama,RICHLAND/SALT CREEK,Sanders,4,4,0.1294
20547,Tama,RICHLAND/SALT CREEK,Steyer,1,0,0
20548,Tama,RICHLAND/SALT CREEK,Warren,3,4,0.1294
20549,Tama,RICHLAND/SALT CREEK,Yang,0,0,0
20550,Tama,RICHLAND/SALT CREEK,Other,0,0,0
20551,Tama,RICHLAND/SALT CREEK,Uncommitted,1,2,0
20552,Tama,HIGHLAND/INDIAN VILLAGE,Bennet,0,0,0
20553,Tama,HIGHLAND/INDIAN VILLAGE,Biden,7,7,0.1294
20554,Tama,HIGHLAND/INDIAN VILLAGE,Bloomberg,0,0,0
20555,Tama,HIGHLAND/INDIAN VILLAGE,Buttigieg,8,8,0.1294
20556,Tama,HIGHLAND/INDIAN VILLAGE,Delaney,0,0,0
20557,Tama,HIGHLAND/INDIAN VILLAGE,Gabbard,0,0,0
20558,Tama,HIGHLAND/INDIAN VILLAGE,Klobuchar,1,0,0
20559,Tama,HIGHLAND/INDIAN VILLAGE,Patrick,0,0,0
20560,Tama,HIGHLAND/INDIAN VILLAGE,Sanders,10,11,0.2588
20561,Tama,HIGHLAND/INDIAN VILLAGE,Steyer,0,0,0
20562,Tama,HIGHLAND/INDIAN VILLAGE,Warren,1,0,0
20563,Tama,HIGHLAND/INDIAN VILLAGE,Yang,0,0,0
20564,Tama,HIGHLAND/INDIAN VILLAGE,Other,0,0,0
20565,Tama,HIGHLAND/INDIAN VILLAGE,Uncommitted,0,0,0
20566,Tama,COLUMBIA/TAMA,Bennet,0,0,0
20567,Tama,COLUMBIA/TAMA,Biden,25,29,0.6471
20568,Tama,COLUMBIA/TAMA,Bloomberg,1,0,0
20569,Tama,COLUMBIA/TAMA,Buttigieg,19,26,0.6471
20570,Tama,COLUMBIA/TAMA,Delaney,0,0,0
20571,Tama,COLUMBIA/TAMA,Gabbard,0,0,0
20572,Tama,COLUMBIA/TAMA,Klobuchar,2,0,0
20573,Tama,COLUMBIA/TAMA,Patrick,0,0,0
20574,Tama,COLUMBIA/TAMA,Sanders,29,34,0.7765
20575,Tama,COLUMBIA/TAMA,Steyer,1,0,0
20576,Tama,COLUMBIA/TAMA,Warren,9,0,0
20577,Tama,COLUMBIA/TAMA,Yang,4,0,0
20578,Tama,COLUMBIA/TAMA,Other,0,0,0
20579,Tama,COLUMBIA/TAMA,Uncommitted,0,0,0
20580,Tama,CARLTON,Bennet,0,0,0
20581,Tama,CARLTON,Biden,13,16,0.2588
20582,Tama,CARLTON,Bloomberg,0,0,0
20583,Tama,CARLTON,Buttigieg,12,14,0.1294
20584,Tama,CARLTON,Delaney,0,0,0
20585,Tama,CARLTON,Gabbard,0,0,0
20586,Tama,CARLTON,Klobuchar,0,0,0
20587,Tama,CARLTON,Patrick,0,0,0
20588,Tama,CARLTON,Sanders,8,8,0.1294
20589,Tama,CARLTON,Steyer,0,0,0
20590,Tama,CARLTON,Warren,5,0,0
20591,Tama,CARLTON,Yang,0,0,0
20592,Tama,CARLTON,Other,0,0,0
20593,Tama,CARLTON,Uncommitted,0,0,0
20594,Tama,S. OTTER CREEK,Bennet,0,0,0
20595,Tama,S. OTTER CREEK,Biden,0,0,0
20596,Tama,S. OTTER CREEK,Bloomberg,0,0,0
20597,Tama,S. OTTER CREEK,Buttigieg,2,2,0
20598,Tama,S. OTTER CREEK,Delaney,0,0,0
20599,Tama,S. OTTER CREEK,Gabbard,1,0,0
20600,Tama,S. OTTER CREEK,Klobuchar,0,0,0
20601,Tama,S. OTTER CREEK,Patrick,0,0,0
20602,Tama,S. OTTER CREEK,Sanders,5,6,0.1294
20603,Tama,S. OTTER CREEK,Steyer,0,0,0
20604,Tama,S. OTTER CREEK,Warren,3,3,0
20605,Tama,S. OTTER CREEK,Yang,0,0,0
20606,Tama,S. OTTER CREEK,Other,0,0,0
20607,Tama,S. OTTER CREEK,Uncommitted,0,0,0
20608,Tama,SPRING CREEK/W CRYSTAL,Bennet,0,0,0
20609,Tama,SPRING CREEK/W CRYSTAL,Biden,4,4,0.1294
20610,Tama,SPRING CREEK/W CRYSTAL,Bloomberg,0,0,0
20611,Tama,SPRING CREEK/W CRYSTAL,Buttigieg,5,5,0.1294
20612,Tama,SPRING CREEK/W CRYSTAL,Delaney,0,0,0
20613,Tama,SPRING CREEK/W CRYSTAL,Gabbard,0,0,0
20614,Tama,SPRING CREEK/W CRYSTAL,Klobuchar,4,4,0.1294
20615,Tama,SPRING CREEK/W CRYSTAL,Patrick,0,0,0
20616,Tama,SPRING CREEK/W CRYSTAL,Sanders,7,7,0.2588
20617,Tama,SPRING CREEK/W CRYSTAL,Steyer,0,0,0
20618,Tama,SPRING CREEK/W CRYSTAL,Warren,4,4,0.1294
20619,Tama,SPRING CREEK/W CRYSTAL,Yang,0,0,0
20620,Tama,SPRING CREEK/W CRYSTAL,Other,0,0,0
20621,Tama,SPRING CREEK/W CRYSTAL,Uncommitted,0,0,0
20622,Tama,HOWARD/TOLEDO,Bennet,0,0,0
20623,Tama,HOWARD/TOLEDO,Biden,2,0,0
20624,Tama,HOWARD/TOLEDO,Bloomberg,0,0,0
20625,Tama,HOWARD/TOLEDO,Buttigieg,10,10,0.2588
20626,Tama,HOWARD/TOLEDO,Delaney,0,0,0
20627,Tama,HOWARD/TOLEDO,Gabbard,0,0,0
20628,Tama,HOWARD/TOLEDO,Klobuchar,7,8,0.2588
20629,Tama,HOWARD/TOLEDO,Patrick,0,0,0
20630,Tama,HOWARD/TOLEDO,Sanders,2,0,0
20631,Tama,HOWARD/TOLEDO,Steyer,4,7,0.1294
20632,Tama,HOWARD/TOLEDO,Warren,3,0,0
20633,Tama,HOWARD/TOLEDO,Yang,0,0,0
20634,Tama,HOWARD/TOLEDO,Other,0,0,0
20635,Tama,HOWARD/TOLEDO,Uncommitted,0,0,0
20636,Tama,LINCOLN,Bennet,0,0,0
20637,Tama,LINCOLN,Biden,0,0,0
20638,Tama,LINCOLN,Bloomberg,0,0,0
20639,Tama,LINCOLN,Buttigieg,0,0,0
20640,Tama,LINCOLN,Delaney,0,0,0
20641,Tama,LINCOLN,Gabbard,0,0,0
20642,Tama,LINCOLN,Klobuchar,2,2,0.1294
20643,Tama,LINCOLN,Patrick,0,0,0
20644,Tama,LINCOLN,Sanders,0,0,0
20645,Tama,LINCOLN,Steyer,0,0,0
20646,Tama,LINCOLN,Warren,1,1,0
20647,Tama,LINCOLN,Yang,0,0,0
20648,Tama,LINCOLN,Other,0,0,0
20649,Tama,LINCOLN,Uncommitted,0,0,0
20650,Tama,GRANT,Bennet,0,0,0
20651,Tama,GRANT,Biden,0,0,0
20652,Tama,GRANT,Bloomberg,0,0,0
20653,Tama,GRANT,Buttigieg,5,5,0.1294
20654,Tama,GRANT,Delaney,0,0,0
20655,Tama,GRANT,Gabbard,0,0,0
20656,Tama,GRANT,Klobuchar,1,1,0
20657,Tama,GRANT,Patrick,0,0,0
20658,Tama,GRANT,Sanders,3,3,0
20659,Tama,GRANT,Steyer,0,0,0
20660,Tama,GRANT,Warren,2,0,0
20661,Tama,GRANT,Yang,0,0,0
20662,Tama,GRANT,Other,0,0,0
20663,Tama,GRANT,Uncommitted,0,0,0
20664,Tama,CARROLL/ONEIDA/N OTTER CR,Bennet,0,0,0
20665,Tama,CARROLL/ONEIDA/N OTTER CR,Biden,2,0,0
20666,Tama,CARROLL/ONEIDA/N OTTER CR,Bloomberg,0,0,0
20667,Tama,CARROLL/ONEIDA/N OTTER CR,Buttigieg,4,4,0.1294
20668,Tama,CARROLL/ONEIDA/N OTTER CR,Delaney,0,0,0
20669,Tama,CARROLL/ONEIDA/N OTTER CR,Gabbard,0,0,0
20670,Tama,CARROLL/ONEIDA/N OTTER CR,Klobuchar,2,0,0
20671,Tama,CARROLL/ONEIDA/N OTTER CR,Patrick,0,0,0
20672,Tama,CARROLL/ONEIDA/N OTTER CR,Sanders,1,0,0
20673,Tama,CARROLL/ONEIDA/N OTTER CR,Steyer,3,5,0.1294
20674,Tama,CARROLL/ONEIDA/N OTTER CR,Warren,1,3,0.1294
20675,Tama,CARROLL/ONEIDA/N OTTER CR,Yang,0,0,0
20676,Tama,CARROLL/ONEIDA/N OTTER CR,Other,0,0,0
20677,Tama,CARROLL/ONEIDA/N OTTER CR,Uncommitted,0,1,0
